FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
427364.txt,https://www.pwc.com.tr,0.03409090909090909,www.pwc.com.tr,0.14285714285714285,0.0,tr,1.0,0.4545454541983471,0.0022722965513377043,0.7321468606055538,0.0,0.4,0.0,0.0,0.0,0.06542056074766354,0.39975990396158473,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.41340782122905023,1.0,0.15996755587599135,0.03982086798015145,1.0,pwccom,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0136986301369863,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0593607305936073,0.043478260869565216,0.06685236768802229,0.20964566929133857,0.8571428571428571,0.1980295566502463,benign
159867.txt,https://www.epicurean.com,0.05113636363636362,www.epicurean.com,0.18571428571428572,0.0,com,1.0,1.0,1.0,0.8733332505502894,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5498199279711886,0.0,0.0,0.0,0.0,0.0,0.0,0.11731843575418993,1.0,0.02203496755587599,0.005299697320896111,1.0,epicurean,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.00228310502283105,0.014492753623188406,0.116991643454039,0.03051181102362205,0.0,0.07586206896551724,benign
132686.txt,https://www.c7f.navy.mil,0.04545454545454544,www.c7f.navy.mil,0.17142857142857143,0.0,mil,1.0,0.6818181819338842,0.0005706558583733134,0.5313213350203647,0.25,0.4,0.0,0.0,0.0,0.07476635514018691,0.4177671068427371,0.02,0.086,0.0,0.0,0.0,0.043478260869565216,0.36871508379888257,1.0,0.08913121845710165,0.019886054632265514,1.0,c7fnavy,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21689497716894976,0.057971014492753624,0.03064066852367688,0.05905511811023622,0.03571428571428571,0.1251231527093596,benign
711754.txt,https://www.dagenshandel.se,0.0625,www.dagenshandel.se,0.21428571428571427,0.0,se,1.0,1.0,0.007684921470754558,0.7117247062944742,0.0,0.2,0.0,0.0,0.0,0.12149532710280372,0.6002400960384154,0.0,0.0,0.0,0.0,0.0,0.0,0.0949720670391061,1.0,0.13491348233597691,0.1572843645801687,1.0,dagenhandel,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142,0.0547945205479452,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1324200913242009,0.17391304347826086,0.0584958217270195,0.12696850393700787,0.10714285714285714,0.11133004926108374,benign
8083066.txt,http://proximusannulationfacture.com,0.11931818181818182,proximusannulationfacture.com,0.3571428571428571,0.0,com,0.4242071307535307,1.0,1.0,0.7689285564902778,0.25,0.0,0.0,0.0,0.0,0.2616822429906542,0.9339735894357745,0.0,0.0,0.0,0.0,0.0,0.0,0.039106145251396635,0.0,0.0003154289834174477,0.0003300589980459007,1.0,proximusannulationfacture,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984251968503937,0.0,0.0009852216748768472,benign
8085380.txt,http://43.134.167.94/servicelogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=107.178.232.242&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.242,1.0,43.134.167.94,0.1285714285714286,1.0,94,0.0,0.23636363664132237,0.0,0.5426305662883046,0.0,0.4,0.0,0.0,0.0,0.8878504672897196,0.596638655462185,0.8200000000000001,0.43,1.0,1.0,0.0,1.0,0.8212290502793296,1.0,0.0,0.0006563673256594616,0.0,0,0.0,0.00617283951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
7731160.txt,https://docs.google.com/forms/d/1casphevkfdaz2okqj70wdai3pdwwg1weh_rpk9v0z3a/viewform,0.3920454545454546,docs.google.com,0.15714285714285714,0.0,com,0.15831345040744887,0.5371900823501128,1.0,0.5130867836434648,0.25,0.2,0.0,0.0,0.0,0.5607476635514018,0.8571428571428572,0.18,0.214,0.0,0.0,0.0,0.26086956521739135,0.34636871508379885,1.0,0.00040555155010814706,0.0004425791110160941,1.0,docsgoogleformsd1casphevkfdaz2okqj70wdai3pdwwg1weh_rpk9v0z3aviewfor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984251968503937,0.0,0.0009852216748768472,phishing
107529.txt,https://www.enterprisesg.gov.sg,0.08522727272727273,www.enterprisesg.gov.sg,0.2714285714285714,0.0,sg,1.0,0.7613636364504133,0.0017121588136783763,0.7440554628966398,0.0,0.4,0.0,0.0,0.0,0.14953271028037382,0.6398559423769509,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.25698324022346364,1.0,0.0989545782263879,0.008165209531203702,1.0,enterprieggov,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0136986301369863,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03881278538812785,0.028985507246376812,0.04735376044568245,0.140748031496063,0.03571428571428571,0.020689655172413793,benign
713283.txt,https://www.grantpud.org,0.04545454545454544,www.grantpud.org,0.17142857142857143,0.0,org,1.0,1.0,0.15291970600513935,0.6845680685757308,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.05249639509733237,0.01589159062182365,1.0,grantpud,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0684931506849315,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0319634703196347,0.37681159420289856,0.10584958217270195,0.058070866141732284,0.22619047619047616,0.018719211822660096,benign
765270.txt,https://www.military-aerospace-technology.com,0.16477272727272727,www.military-aerospace-technology.com,0.4714285714285714,0.0,com,1.0,0.2100313484690795,1.0,0.8254749088950817,0.25,0.2,0.0,0.0,0.0,0.27102803738317754,0.7911164465786316,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.2625698324022346,1.0,0.01662761355443403,0.0015415255476916498,1.0,military-aerospace-technology,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0273972602739726,0.028985507246376812,0.013927576601671309,0.040354330708661415,0.0,0.016748768472906402,benign
161293.txt,https://www.cleancss.com,0.04545454545454544,www.cleancss.com,0.17142857142857143,0.0,com,1.0,1.0,1.0,0.903690611879977,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.044881038211968274,0.005862297885747078,1.0,cleancss,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10144927536231885,0.025069637883008356,0.08169291338582677,0.09523809523809523,0.09753694581280788,benign
22411.txt,https://www.computerwoche.de,0.06818181818181818,www.computerwoche.de,0.22857142857142856,0.0,de,1.0,1.0,0.06243996304506098,0.7590035971411094,0.0,0.2,0.0,0.0,0.0,0.1308411214953271,0.6230492196878753,0.0,0.0,0.0,0.0,0.0,0.0,0.08938547486033516,1.0,0.19335796683489545,0.004920879607229793,1.0,computerwoche,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0273972602739726,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1963470319634703,0.057971014492753624,0.05013927576601671,0.3661417322834646,0.09523809523809523,0.06699507389162561,benign
153717.txt,https://www.stlbouncehouse.com,0.07954545454545453,www.stlbouncehouse.com,0.2571428571428571,0.0,com,1.0,1.0,1.0,0.8082946910798222,0.25,0.2,0.0,0.0,0.0,0.14953271028037382,0.6626650660264107,0.0,0.0,0.0,0.0,0.0,0.0,0.07262569832402233,1.0,0.08011896178803171,0.004770852789936201,1.0,stlbouncehouse,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1232876712328767,0.21739130434782608,0.0947075208913649,0.07677165354330709,0.09523809523809523,0.03251231527093596,benign
534647.txt,https://www.decohuso.com,0.04545454545454544,www.decohuso.com,0.17142857142857143,0.0,com,1.0,1.0,1.0,0.8778183705159913,0.25,0.2,0.0,0.0,0.0,0.09345794392523364,0.5222088835534214,0.0,0.0,0.0,0.0,0.0,0.0,0.12290502793296085,1.0,0.1306326604181687,0.014848904241633192,1.0,dehuso,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2602739726027397,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0684931506849315,0.028985507246376812,0.052924791086350974,0.07480314960629922,0.0,0.026600985221674874,benign
490950.txt,https://www.unboxed.co,0.03409090909090909,www.unboxed.co,0.14285714285714285,0.0,co,1.0,1.0,0.011430711114842389,0.6552270172485009,0.0,0.2,0.0,0.0,0.0,0.07476635514018691,0.4573829531812726,0.0,0.0,0.0,0.0,0.0,0.0,0.1508379888268156,1.0,0.03208363374188897,0.0032105738900828525,1.0,unboxed,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07077625570776255,0.028985507246376812,0.019498607242339833,0.023622047244094488,0.0,0.009852216748768471,benign
405733.txt,https://www.hockinghills.com,0.06818181818181818,www.hockinghills.com,0.22857142857142856,0.0,com,1.0,1.0,1.0,0.7008711041863822,0.25,0.2,0.0,0.0,0.0,0.1308411214953271,0.6230492196878753,0.0,0.0,0.0,0.0,0.0,0.0,0.08938547486033516,1.0,0.06078767123287671,0.008521523222275982,1.0,hockinghills,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.03571428571428571,0.0273972602739726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1187214611872146,0.07246376811594203,0.022284122562674095,0.13484251968503938,0.03571428571428571,0.030541871921182264,benign
8018805.txt,https://nowgamesentergo.com/gala/index.php?userid=&a=vluxe6wpwmhaqkvucany77j9xsqx8ajvtfuwsdhtkga=,0.4602272727272727,nowgamesentergo.com,0.21428571428571427,0.0,com,0.09356919425770248,1.0,1.0,0.5441535346616962,0.25,0.0,0.0,0.0,0.0,0.7009345794392523,0.9375750300120049,0.1,0.104,0.4,0.3333333333333333,0.0,0.17391304347826086,0.34636871508379885,1.0,0.016807858687815428,0.07763887794943347,1.0,nowgamesentergogalaindexphp?userid=&a=vluxe6wpwmhaqkvucany77j9xsqx8ajvtfuwsdhtkga,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228310502283105,0.0,0.002785515320334262,0.000984251968503937,0.0,0.0029556650246305416,phishing
mw65866.txt,http://www.lkj.welco.live,0.05113636363636362,www.lkj.welco.live,0.19999999999999998,0.0,live,0.4625665819787433,0.575757576336088,0.0007110249602654085,0.578289227398922,0.5,0.4,0.0,0.0,0.0,0.102803738317757,0.5498199279711886,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.34636871508379885,0.0,0.00027036770007209804,6.376139734977627e-05,1.0,lkjwelco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
782595.txt,https://www.prophecyfilm.com,0.06818181818181818,www.prophecyfilm.com,0.22857142857142856,0.0,com,1.0,1.0,1.0,0.704798614996105,0.25,0.2,0.0,0.0,0.0,0.1308411214953271,0.6230492196878753,0.0,0.0,0.0,0.0,0.0,0.0,0.08938547486033516,1.0,0.0715573179524153,0.008142705508609665,1.0,prophecyfilm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14840182648401826,0.043478260869565216,0.013927576601671309,0.10236220472440945,0.0,0.48275862068965514,benign
8032402.txt,https://vistory.com/wordpress/wp-content/plugins/f30d43ea1d474f2cbb0d9e5611b16702/y/mm/mmd/sbbch/7wa-taboun/,0.5227272727272728,vistory.com,0.1,0.0,com,0.06823698754039276,1.0,1.0,0.4956824372722377,0.25,0.0,0.0,0.0,0.0,0.616822429906542,0.7406962785114046,0.42,0.392,0.0,0.0,0.0,0.4782608695652174,0.5083798882681563,1.0,0.005362292718096611,0.00040507240669269626,1.0,vistorywordpresswp-contentpluginsf30d43ea1d474f2cbb0d9e5611b16702ymmmmdsbbch7wa-taboun,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
mw9547.txt,http://www.dcpan.blocktrail.com,0.08522727272727273,www.dcpan.blocktrail.com,0.2857142857142857,0.0,com,0.5682665853287966,0.6022727274173554,1.0,0.7559158201011175,0.25,0.4,0.0,0.0,0.0,0.1588785046728972,0.680672268907563,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.25698324022346364,0.0,0.0006308579668348954,0.0002587962598314449,1.0,dcpanblocktrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
107038.txt,https://www.repstl.org,0.03409090909090909,www.repstl.org,0.14285714285714285,0.0,org,1.0,1.0,0.15291970600513935,0.7921945697808778,0.25,0.2,0.0,0.0,0.0,0.07476635514018691,0.4573829531812726,0.0,0.0,0.0,0.0,0.0,0.0,0.1508379888268156,1.0,0.051550108147080026,0.05468102423308166,1.0,repstl,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0273972602739726,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.091324200913242,0.057971014492753624,0.03064066852367688,0.045275590551181105,0.0,0.059113300492610835,benign
727059.txt,https://www.downtowndayton.org,0.07954545454545453,www.downtowndayton.org,0.2571428571428571,0.0,org,1.0,1.0,0.15291970600513935,0.7450869483381523,0.25,0.2,0.0,0.0,0.0,0.14953271028037382,0.6626650660264107,0.0,0.0,0.0,0.0,0.0,0.0,0.07262569832402233,1.0,0.053397620764239366,0.09581837753498439,1.0,downtowndayton,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0821917808219178,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.045662100456621,0.6956521739130435,0.13370473537604458,0.22539370078740156,0.07142857142857142,0.2630541871921182,benign
129424.txt,https://www.webyeshiva.org,0.05681818181818182,www.webyeshiva.org,0.19999999999999998,0.0,org,1.0,1.0,0.15291970600513935,0.6658751692695399,0.25,0.2,0.0,0.0,0.0,0.11214953271028036,0.5762304921968788,0.0,0.0,0.0,0.0,0.0,0.0,0.10614525139664802,1.0,0.06078767123287671,0.03009162887866206,1.0,webyeshiva,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0136986301369863,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.1141552511415525,0.18840579710144928,0.07520891364902507,0.08169291338582677,0.047619047619047616,0.09359605911330049,benign
mw41235.txt,http://www.exp-api.beeppool.org,0.08522727272727273,www.exp-api.beeppool.org,0.2857142857142857,0.0,org,0.4209369322912556,0.44318181838429754,0.15291970600513935,0.7616329608967757,0.25,0.4,0.0,0.0,0.0,0.14953271028037382,0.6398559423769509,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.441340782122905,0.0,0.0,5.6260056485096704e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
mw5jan1044.txt,http://www.frissoncourier.com,0.07386363636363635,www.frissoncourier.com,0.2571428571428571,0.0,com,0.5952002502518832,1.0,1.0,0.8586481049654141,0.25,0.2,0.0,0.0,0.0,0.14953271028037382,0.6854741896758704,0.0,0.0,0.0,0.0,0.0,0.0,0.08379888268156421,0.0,0.0,6.0010726917436485e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
538429.txt,https://www.asapcreditrepairusa.com,0.10795454545454544,www.asapcreditrepairusa.com,0.3285714285714285,0.0,com,1.0,1.0,1.0,0.8207291922640554,0.25,0.2,0.0,0.0,0.0,0.19626168224299065,0.7418967587034815,0.0,0.0,0.0,0.0,0.0,0.0,0.04469273743016758,1.0,0.05411860129776496,0.003116807129274358,1.0,asapcreditrepairusa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03881278538812785,0.10144927536231885,0.027855153203342618,0.001968503937007874,0.011904761904761904,0.05615763546798029,benign
8009805.txt,https://sas-3fa.web.app/,0.04545454545454544,sas-3fa.web.app,0.15714285714285714,0.0,app,0.5704344240655189,0.30578512479789627,0.002872403147710177,0.5774552840852648,0.25,0.2,0.0,0.0,0.0,0.102803738317757,0.5738295318127251,0.02,0.086,0.0,0.0,0.0,0.08695652173913043,0.6089385474860334,1.0,0.004776496034607065,0.03038418117238456,1.0,sas-3faweb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029556650246305416,phishing
mw76958.txt,http://www.desentupidorasuperhidro.com,0.125,www.desentupidorasuperhidro.com,0.3857142857142857,0.0,com,0.6246572877593791,1.0,1.0,0.7655400417226543,0.25,0.2,0.0,0.0,0.0,0.23364485981308408,0.8115246098439377,0.0,0.0,0.0,0.0,0.0,0.0,0.03351955307262569,0.0,0.0027937995674116797,0.0004763351449071522,1.0,desentupidorasuperhidro,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.022284122562674095,0.002952755905511811,0.0,0.0009852216748768472,phishing
113258.txt,https://www.cfodive.com,0.039772727272727265,www.cfodive.com,0.15714285714285714,0.0,com,1.0,1.0,1.0,0.7959560526604729,0.25,0.2,0.0,0.0,0.0,0.08411214953271028,0.4909963985594238,0.0,0.0,0.0,0.0,0.0,0.0,0.13407821229050276,1.0,0.2511265320836337,0.21447083666205335,1.0,cfodive,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0821917808219178,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3607305936073059,0.043478260869565216,0.0947075208913649,0.14173228346456693,0.011904761904761904,0.030541871921182264,benign
601460.txt,https://www.feistylifemedia.com,0.08522727272727273,www.feistylifemedia.com,0.2714285714285714,0.0,com,1.0,1.0,1.0,0.755722303843399,0.25,0.2,0.0,0.0,0.0,0.1588785046728972,0.680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.06703910614525138,1.0,0.03942862292718096,0.050172718373409246,1.0,feistylifemedia,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.091324200913242,0.2463768115942029,0.06963788300835655,0.060039370078740155,0.011904761904761904,0.07487684729064038,benign
8063099.txt,https://shop.woodfermliving.com/s/g4y9,0.13068181818181818,shop.woodfermliving.com,0.2714285714285714,0.0,com,0.5532638505764708,0.7320574160974336,1.0,0.6290002248213195,0.25,0.2,0.0,0.0,0.0,0.22429906542056072,0.7587034813925572,0.04,0.106,0.0,0.0,0.0,0.13043478260869565,0.46927374301675967,1.0,0.00549747656813266,0.00032630832761356093,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
83938.txt,https://www.universalpictures.co.uk,0.10795454545454544,www.universalpictures.co.uk,0.3285714285714285,0.0,uk,1.0,0.8727272727735538,0.0546081703614275,0.740567961393474,0.0,0.4,0.0,0.0,0.0,0.18691588785046728,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.21229050279329603,1.0,0.04330389329488104,0.00392695194265975,1.0,niversalpictresco,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03571428571428571,0.0958904109589041,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.00684931506849315,0.028985507246376812,0.07242339832869081,0.013779527559055118,0.11904761904761904,0.039408866995073885,benign
533008.txt,https://www.mydorchester.org,0.06818181818181818,www.mydorchester.org,0.22857142857142856,0.0,org,1.0,1.0,0.15291970600513935,0.8083543210134737,0.25,0.2,0.0,0.0,0.0,0.1308411214953271,0.6230492196878753,0.0,0.0,0.0,0.0,0.0,0.0,0.08938547486033516,1.0,0.024062725306416725,0.003611895626343209,1.0,mydchester,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0273972602739726,0.5362318840579711,0.06406685236768803,0.06988188976377953,0.0,0.025615763546798027,phishing
227726.txt,https://www.cmpe.boun.edu.tr,0.06818181818181818,www.cmpe.boun.edu.tr,0.22857142857142856,0.0,tr,1.0,0.21678321755753338,0.0022722965513377043,0.7141188572802895,0.0,0.6000000000000001,0.0,0.0,0.0,0.11214953271028036,0.5330132052821129,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.5027932960893853,1.0,0.07993871665465033,0.04382658400189034,1.0,cmpebounedu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2534246575342466,0.9855072463768116,0.025069637883008356,0.22736220472440943,0.011904761904761904,0.11921182266009851,benign
8058178.txt,https://attmailbservice.weebly.com/,0.11363636363636365,attmailbservice.weebly.com,0.3142857142857143,0.0,com,0.5114386887162551,0.6528925617625845,1.0,0.7540007999456247,0.25,0.2,0.0,0.0,0.0,0.22429906542056072,0.8235294117647061,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.3631284916201116,1.0,0.0057227829848594085,0.0012902306287248845,1.0,attmailbserviceweebly,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228310502283105,0.0,0.002785515320334262,0.002952755905511811,0.0,0.0,phishing
5214.txt,https://www.lapresse.ca,0.039772727272727265,www.lapresse.ca,0.15714285714285714,0.0,ca,1.0,1.0,0.019472866212755575,0.8185250022220713,0.0,0.2,0.0,0.0,0.0,0.08411214953271028,0.4909963985594238,0.0,0.0,0.0,0.0,0.0,0.0,0.13407821229050276,1.0,0.5721881759192501,0.0119646386791639,1.0,lapresse,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6735159817351598,0.057971014492753624,0.05013927576601671,0.5954724409448818,0.07142857142857142,0.48571428571428565,benign
8033699.txt,https://www.info-saiisosn-cards.txjmxfa.cn/web/sign,0.19886363636363638,www.info-saiisosn-cards.txjmxfa.cn,0.42857142857142855,0.0,cn,0.261490777489553,0.15151515139944904,0.00635256243413027,0.6791919634220943,0.0,0.4,0.0,0.0,0.0,0.29906542056074764,0.7683073229291718,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.5530726256983238,1.0,0.0,0.00013127346513189231,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
825116.txt,https://www.duetorribologna.com,0.08522727272727273,www.duetorribologna.com,0.2714285714285714,0.0,com,1.0,1.0,1.0,0.8370677548715644,0.25,0.2,0.0,0.0,0.0,0.1588785046728972,0.680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.06703910614525138,1.0,0.015636265320836337,0.0023554210315093827,1.0,duetorribologna,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0228310502283105,0.057971014492753624,0.04456824512534819,0.021653543307086614,0.011904761904761904,0.025615763546798027,benign
mw77925.txt,http://www.clinicafresa20.com,0.07386363636363635,www.clinicafresa20.com,0.2571428571428571,0.0,com,0.7194389592951663,1.0,1.0,0.7491902641911924,0.25,0.2,0.0,0.0,0.0,0.1308411214953271,0.6002400960384154,0.04,0.142,0.0,0.0,0.0,0.0,0.08379888268156421,0.0,0.0003154289834174477,9.75174312408343e-05,1.0,clinicafresa20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
126047.txt,https://www.spr.ac.uk,0.02840909090909091,www.spr.ac.uk,0.1285714285714286,0.0,uk,1.0,0.575757576336088,0.0546081703614275,0.7004949336777109,0.0,0.4,0.0,0.0,0.0,0.05607476635514018,0.36014405762304924,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.441340782122905,1.0,0.03915825522710887,0.029889092675315712,1.0,sprac,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.00684931506849315,0.31884057971014496,0.052924791086350974,0.11023622047244094,0.11904761904761904,0.03743842364532019,benign
